0.5175887942314148	0.6422008275985718
0.6281932592391968	0.7454172968864441
0.6681426167488098	0.8029417395591736
0.6968178749084473	0.781031608581543
0.7173672914505005	0.8602561354637146
0.7428191304206848	0.7885685563087463
0.7527287006378174	0.7365902662277222
0.7668073773384094	0.8015154600143433
0.7845489978790283	0.8510727286338806
0.806505024433136	0.8186649084091187
0.8090018630027771	0.8490115404129028
0.8310710787773132	0.8022090196609497
0.8438683748245239	0.8775774240493774
0.8614448308944702	0.8612530827522278
0.8551408052444458	0.824353814125061
0.8736060857772827	0.8673281073570251
0.9014188647270203	0.8379918336868286
0.8732061386108398	0.8711726069450378
0.9109359979629517	0.8408341407775879
0.8863857984542847	0.8923891186714172
0.9108779430389404	0.8577818870544434
0.9171912670135498	0.9029078483581543
0.9057737588882446	0.806958019733429
0.9195842742919922	0.8565072417259216
0.9220348596572876	0.8343226313591003
0.9061110019683838	0.8609322905540466
0.9298340082168579	0.8937207460403442
0.9332642555236816	0.8866056799888611
0.9310296177864075	0.8830398917198181
0.9211800694465637	0.866460919380188
